apps/erpnext/erpnext/controllers/status_updater.py +141,Allowance for over-{0} crossed for Item {1},Allocation pour les plus de {0} croisés pour objet {1}
apps/erpnext/erpnext/controllers/status_updater.py +163,Allowance for over-{0} crossed for Item {1}.,Allocation pour les plus de {0} franchi pour objet {1}.
DocType: C-Form,Amended From,Modifié depuis
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +451,Amount,Montant
DocType: Purchase Invoice Item,Amount (Company Currency),Montant (Devise de la Société)
apps/erpnext/erpnext/public/js/pos/pos.js +435,Amount Paid,Montant payé
DocType: Payment Request,Amount in customer's currency,
,Amount to Bill,Montant à facturer
,Amount to Deliver,Nombre à livrer
apps/erpnext/erpnext/controllers/trends.py +145,Amt,Amt
apps/erpnext/erpnext/setup/doctype/customer_group/customer_group.py +20,An Customer exists with same name,Il existe un client avec le même nom
apps/erpnext/erpnext/stock/doctype/item/item.py +431,"An Item Group exists with same name, please change the item name or rename the item group","Un groupe d'article existe avec le même nom, changez le nom de l'article ou renommez le groupe d'article SVP"
apps/erpnext/erpnext/setup/doctype/item_group/item_group.py +53,"An item exists with same name ({0}), please change the item group name or rename the item","Un article existe avec le même nom ({0}), changez le groupe de l'article ou renommez l'article SVP"
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +83,Analyst,analyste
apps/erpnext/erpnext/config/stock.py +201,Analytics,
apps/erpnext/erpnext/accounts/utils.py +341,Annual,Annuel
DocType: Email Digest,Annual Expense,Dépense annuelle
DocType: Email Digest,Annual Income,Revenu annuel
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +164,Annual Salary,Salaire Annuel
apps/erpnext/erpnext/accounts/doctype/period_closing_voucher/period_closing_voucher.py +46,Another Period Closing Entry {0} has been made after {1},Une autre entrée de clôture de la période {0} a été faite après {1}
apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.py +65,Another Salary Structure {0} is active for employee {1}. Please make its status 'Inactive' to proceed.,Une autre structure salariale {0} est actif pour l'employé {1}. S'il vous plaît faire son statut «inactif» pour continuer.
apps/erpnext/erpnext/setup/doctype/sales_person/sales_person.py +35,Another Sales Person {0} exists with the same Employee id,Un autre commercial {0} existe avec le même ID d'employé
DocType: Appraisal,"Any other remarks, noteworthy effort that should go in the records.","Toute autre remarque, effort remarquable qui devrait aller dans les dossiers."
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +10,Apparel & Accessories,Vêtements & Accessoires
DocType: Landed Cost Item,Applicable Charges,Frais applicables
DocType: Pricing Rule,Applicable For,Applicable pour
DocType: Employee,Applicable Holiday List,Liste de vacances applicable
DocType: Authorization Rule,Applicable To (Designation),Applicable à (désignation)
DocType: Authorization Rule,Applicable To (Employee),Applicable aux (Employé)
DocType: Authorization Rule,Applicable To (Role),Applicable à (Rôle)
DocType: Authorization Rule,Applicable To (User),Applicable aux (Utilisateur)
DocType: Price List,Applicable for Countries,Applicable pour les pays
DocType: POS Profile,Applicable for User,Applicable pour l'utilisateur
DocType: Job Applicant,Applicant Name,Nom du demandeur
DocType: Job Applicant,Applicant for a Job,Candidat à un emploi
apps/erpnext/erpnext/config/hr.py +40,Applicant for a Job.,Candidat à un emploi.
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +9,Application of Funds (Assets),utilisation des fonds (Actifs)
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +87,Application period cannot be across two alocation records,Période d'application ne peut pas être sur deux dossiers de alocation
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +84,Application period cannot be outside leave allocation period,Période d'application ne peut pas être la période d'allocation de congé à l'extérieur
apps/erpnext/erpnext/config/hr.py +60,Applications for leave.,Les demandes de congé.
DocType: Leave Block List,Applies to Company,S'applique à l'entreprise
DocType: Leave Application,Apply / Approve Leaves,Appliquer / Approuver Feuilles
DocType: Purchase Invoice,Apply Additional Discount On,Appliquer la remise supplémentaire sur
apps/erpnext/erpnext/templates/generators/job_opening.html +17,Apply Now,
DocType: Pricing Rule,Apply On,Pas autorisé à modifier compte gelé {0}
DocType: Appraisal,Appraisal,Évaluation
DocType: Appraisal Goal,Appraisal Goal,Objectif d'évaluation
DocType: Appraisal,Appraisal Template,Modèle d'évaluation
DocType: Appraisal Template Goal,Appraisal Template Goal,Objectif modèle d'évaluation
DocType: Appraisal Template,Appraisal Template Title,Titre modèle d'évaluation
apps/erpnext/erpnext/hr/doctype/appraisal/appraisal.py +39,Appraisal {0} created for Employee {1} in the given date range,Soulager date doit être supérieure à date d'adhésion
apps/erpnext/erpnext/config/hr.py +141,Appraisals,
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +63,Apprentice,Apprenti
DocType: Expense Claim,Approval Status,Statut d'approbation
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.py +28,Approval Status must be 'Approved' or 'Rejected',Le statut d'approbation doit être 'Approuvé' ou 'Rejeté'
DocType: Expense Claim,Approved,Approuvé
DocType: Expense Claim,Approver,Approbateur
DocType: Authorization Rule,Approving Role (above authorized value),Approuver Rôle (valeur autorisée ci-dessus)
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +34,Approving Role cannot be same as role the rule is Applicable To,Vous ne pouvez pas sélectionner le type de charge comme « Sur la ligne précédente Montant » ou « Le précédent Row totale » pour la première rangée
DocType: Authorization Rule,Approving User  (above authorized value),Approuver l'utilisateur (valeur autorisée ci-dessus)
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +32,Approving User cannot be same as user the rule is Applicable To,Approuver l'utilisateur ne peut pas être identique à l'utilisateur la règle est applicable aux
DocType: Salary Slip,Arrear Amount,Montant échu
apps/erpnext/erpnext/accounts/report/accounts_payable/accounts_payable.js +21,As on Date,Comme le Date
DocType: Stock Entry,As per Stock UOM,Selon Stock UDM
apps/erpnext/erpnext/stock/doctype/item/item.py +402,"As there are existing stock transactions for this item, \
							you can not change the values of 'Has Serial No', 'Has Batch No', 'Is Stock Item' and 'Valuation Method'",
DocType: Account,Asset,atout
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +87,Associate,associé
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py +109,Atleast one item should be entered with negative quantity in return document,Atleast un article doit être saisi avec quantité négative dans le document de retour
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +33,Atleast one of the Selling or Buying must be selected,Au moins un de la vente ou l'achat doit être sélectionné
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +136,Atleast one warehouse is mandatory,Au moins un entrepôt est obligatoire
DocType: Rename Tool,"Attach .csv file with two columns, one for the old name and one for the new name","Attacher fichier .csv avec deux colonnes, une pour l'ancien nom et un pour le nouveau nom"
apps/erpnext/erpnext/public/js/setup_wizard.js +279,Attach Image,Joindre l'image
apps/erpnext/erpnext/public/js/setup_wizard.js +143,Attach Letterhead,Joindre l'entête
apps/erpnext/erpnext/public/js/setup_wizard.js +149,Attach Logo,Joindre le logo
DocType: Issue,Attachment,Pièce jointe
DocType: Attendance,Attendance,Présence
DocType: Attendance,Attendance Date,Date de Présence
DocType: Upload Attendance,Attendance From Date,Participation De Date
apps/erpnext/erpnext/hr/doctype/upload_attendance/upload_attendance.js +21,Attendance From Date and Attendance To Date is mandatory,Participation Date de début et de présence à ce jour est obligatoire
DocType: Upload Attendance,Attendance To Date,La participation à ce jour
apps/erpnext/erpnext/hr/doctype/attendance/attendance.py +34,Attendance can not be marked for future dates,La participation ne peut pas être marqué pour les dates à venir
apps/erpnext/erpnext/hr/doctype/attendance/attendance.py +18,Attendance for employee {0} is already marked,Vous ne pouvez pas convertir au groupe parce Master Type ou Type de compte est sélectionné .
apps/erpnext/erpnext/config/hr.py +24,Attendance record.,Listes de présence.
DocType: Item Variant Attribute,Attribute,Attribut
DocType: Item Attribute,Attribute Name,Nom de l'attribut
DocType: Item Attribute Value,Attribute Value,Attribut Valeur
apps/erpnext/erpnext/stock/doctype/item_attribute/item_attribute.py +56,"Attribute Value {0} cannot be removed from {1} as Item Variants \
						exist with this Attribute.",
apps/erpnext/erpnext/stock/doctype/item/item.py +547,Attribute table is mandatory,Table attribut est obligatoire
apps/erpnext/erpnext/stock/doctype/item/item.py +550,Attribute {0} selected multiple times in Attributes Table,Attribut {0} sélectionnée à plusieurs reprises dans le tableau Attributs
DocType: Item,Attributes,Attributs
apps/erpnext/erpnext/config/stock.py +191,"Attributes for Item Variants. e.g Size, Color etc.","Attributs pour objet variantes. par exemple la taille, la couleur, etc."
DocType: Account,Auditor,Auditeur
DocType: Authorization Control,Authorization Control,Contrôle d'autorisation
DocType: Authorization Rule,Authorization Rule,Règle d'autorisation
apps/erpnext/erpnext/accounts/print_format/payment_receipt_voucher/payment_receipt_voucher.html +27,Authorized Signatory,Signataire autorisé
DocType: Authorization Rule,Authorized Value,Valeur autorisée
DocType: Stock Settings,Auto Material Request,Auto Demande de Matériel
apps/erpnext/erpnext/stock/reorder_item.py +166,Auto Material Requests Generated,Demandes de matériel généré automatiquement
DocType: Stock Settings,Auto insert Price List rate if missing,Insertion automatique de taux de la liste de prix si manquante
DocType: Item,Auto re-order,Réapprovisionnement auto
DocType: Stock Settings,Automatically Set Serial Nos based on FIFO,Réglage automatique de série n ° basé sur FIFO
apps/erpnext/erpnext/config/setup.py +94,Automatically compose message on submission of transactions.,Composer automatiquement un message sur la soumission de transactions .
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +11,Automotive,automobile
DocType: Delivery Note Item,Available Batch Qty at From Warehouse,Disponible lot Quantité à partir de l'entrepôt
DocType: Sales Invoice Item,Available Batch Qty at Warehouse,Disponible lot Quantité à Entrepôt
,Available Qty,Quantité disponible
DocType: Delivery Note Item,Available Qty at From Warehouse,Quantité disponible à partir de l'entrepôt
DocType: Sales Invoice Item,Available Qty at Warehouse,Qté disponible à l'entrepôt
,Available Stock for Packing Items,Disponible en stock pour l'emballage Articles
DocType: Features Setup,"Available in BOM, Delivery Note, Purchase Invoice, Production Order, Purchase Order, Purchase Receipt, Sales Invoice, Sales Order, Stock Entry, Timesheet","Disponible en nomenclature , bon de livraison , facture d'achat , ordre de production, bon de commande , bon de réception , la facture de vente , Sales Order , Stock entrée , des feuilles de temps"
apps/erpnext/erpnext/stock/report/stock_ageing/stock_ageing.py +40,Average Age,âge moyen
,Average Commission Rate,Taux moyen de commission
DocType: Authorization Rule,Average Discount,Remise moyenne
DocType: Item,Average time taken by the supplier to deliver,Délai moyen par le fournisseur de livrer
apps/erpnext/erpnext/stock/report/itemwise_recommended_reorder_level/itemwise_recommended_reorder_level.py +42,Avg Daily Outgoing,Jour moyen sortant
apps/erpnext/erpnext/accounts/report/gross_profit/gross_profit.py +68,Avg. Buying Rate,Moy. Taux d'achat
apps/erpnext/erpnext/accounts/report/gross_profit/gross_profit.py +67,Avg. Selling Rate,Moy. Taux de vente
DocType: Offer Letter,Awaiting Response,En attente de réponse
apps/erpnext/erpnext/setup/setup_wizard/data/sample_home_page.html +3,Awesome Products,Produits impressionnants
apps/erpnext/erpnext/setup/setup_wizard/data/sample_home_page.html +14,Awesome Services,Services impressionnants
,BOM Browser,Navigateur BOM
DocType: Purchase Order Item Supplied,BOM Detail No,Numéro du détail BOM
DocType: BOM Explosion Item,BOM Explosion Item,Article éclatement de la nomenclature
DocType: BOM Item,BOM Item,Article BOM
DocType: BOM Item,BOM No,Numéro de nomenclature
DocType: Stock Entry Detail,BOM No. for a Finished Good Item,N ° nomenclature pour un produit fini Bonne
