apps/frappe/frappe/public/js/frappe/form/workflow.js +35,Current status,Statut actuelle
apps/frappe/frappe/public/js/frappe/form/form_sidebar.html +44,Currently Viewing,Affichage de
DocType: Custom Field,Custom,Coutume
DocType: Print Format,Custom CSS,CSS personnalisé
DocType: Custom Field,Custom Field,Champ personnalisé
DocType: Print Format,Custom Format,Format personnalisé
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +182,Custom HTML,HTML personnalisé
DocType: Print Format,Custom HTML Help,Aide personnalisée HTML
DocType: Web Page,Custom Javascript,Javascript personnalisé
apps/frappe/frappe/desk/moduleview.py +37,Custom Reports,Rapports personnalisés
DocType: Custom Script,Custom Script,Script personnalisé
apps/frappe/frappe/config/setup.py +226,Custom Translations,
DocType: DocType,Custom?,Custom?
apps/frappe/frappe/public/js/frappe/list/doclistview.js +429,Customize,Personnaliser
DocType: Customize Form,Customize Form,Personnaliser le formulaire
DocType: Customize Form Field,Customize Form Field,Personnaliser un champ de formulaire
DocType: Customize Form,"Customize Label, Print Hide, Default etc.","Personnaliser Label, Imprimer Cacher, etc Par défaut"
apps/frappe/frappe/config/core.py +32,"Customized Formats for Printing, Email","Formats personnalisés pour l'impression, Email"
apps/frappe/frappe/config/setup.py +160,Customized HTML Templates for printing transactions.,Modèles HTML personnalisés pour les opérations d&#39;impression.
DocType: Dropbox Backup,Daily,Quotidien
apps/frappe/frappe/desk/doctype/event/event.py +66,Daily Event Digest is sent for Calendar Events where reminders are set.,Le résumé quotidien des événements est envoyé pour les événements du calendrier où les rappels sont fixés.
DocType: Workflow State,Danger,Danger
DocType: DocField,Data,Données
apps/frappe/frappe/core/page/data_import_tool/exporter.py +51,Data Import Template,Importer un modèle de données
,Data Import Tool,Outil d'importation de données
apps/frappe/frappe/model/base_document.py +371,Data missing in table,Données manquantes dans le tableau
DocType: Communication,Date,Date
DocType: System Settings,Date Format,Format de date
DocType: System Settings,Date and Number Format,
apps/frappe/frappe/public/js/frappe/form/control.js +593,Date must be in format: {0},Les dates doivent être au format: {0}
DocType: DocField,Datetime,Datetime
DocType: Email Alert,Days After,Jours Après
DocType: Email Alert,Days Before,Jours Avant
DocType: Email Alert,Days Before or After,Jours avant ou après
apps/frappe/frappe/public/js/frappe/views/communication.js +447,Dear,Cher
apps/frappe/frappe/core/doctype/user/user.py +528,"Dear System Manager,","System Manager Cher,"
apps/frappe/frappe/desk/page/activity/activity.js +198,Dec,Décembre
DocType: DocField,Default,Par défaut
apps/frappe/frappe/email/doctype/email_account/email_account_list.js +10,Default Inbox,Boîte de réception par défaut
DocType: Email Account,Default Incoming,Par défaut entrant
DocType: Email Account,Default Outgoing,Sortant par défaut
DocType: DocType,Default Print Format,Format d&#39;impression par défaut
apps/frappe/frappe/email/doctype/email_account/email_account_list.js +14,Default Sending,Envoi par défaut
apps/frappe/frappe/email/doctype/email_account/email_account_list.js +6,Default Sending and Inbox,Par défaut Envoi et boîte de réception
DocType: Custom Field,Default Value,Valeur par défaut
apps/frappe/frappe/core/doctype/doctype/doctype.py +313,Default for 'Check' type of field must be either '0' or '1',"Par défaut pour ""Vérifier"" type de champ doit être '0' ou '1'"
apps/frappe/frappe/core/doctype/doctype/doctype.py +315,Default for {0} must be an option,Par défaut pour {0} doit être une option
DocType: Contact Us Settings,"Default: ""Contact Us""",Par défaut: &quot;Contactez-nous&quot;
DocType: DefaultValue,DefaultValue,Valeur par défaut
DocType: User,Defaults,Valeurs par défaut
apps/frappe/frappe/config/setup.py +171,Define workflows for forms.,Définir des workflows pour les formulaires.
DocType: Workflow Transition,Defines actions on states and the next step and allowed roles.,Définit les actions sur les Etats et la prochaine étape et rôles autorisés.
DocType: Workflow,Defines workflow states and rules for a document.,Définit états de flux de travail et des règles pour un document.
DocType: Communication,Delayed,Retardée
DocType: DocPerm,Delete,Supprimer
apps/frappe/frappe/public/js/frappe/list/doclistview.js +612,Delete permanently?,Supprimer définitivement?
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py +16,Delete this record to allow sending to this email address,Supprimer cet enregistrement pour permettre l'envoi à cette adresse Email
DocType: Communication,Deleted,Supprimé
DocType: Communication,Delivery Status,Statut de la livraison
DocType: DocField,Depends On,Dépend de
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +469,Descending,Décroissant
DocType: DocField,Description,Description
DocType: ToDo,Description and Status,Description et état
DocType: Blog Post,"Description for listing page, in plain text, only a couple of lines. (max 140 characters)","Description textuel pour l'affichage en liste, quelques lignes seulement. (Max 140 caractères)"
DocType: Web Page,Description for search engine optimization.,Description pour l&#39;optimisation des moteurs de recherche.
DocType: Desktop Icon,Desk,Bureau
,Desktop,Bureau
DocType: User,Desktop Background,Fond d&#39;écran
DocType: Desktop Icon,Desktop Icon,
apps/frappe/frappe/public/js/frappe/form/footer/timeline_item.html +50,Details,Détails
apps/frappe/frappe/config/desktop.py +38,Developer,Développeur
apps/frappe/frappe/desk/page/applications/applications.js +47,Developer Tools,Outils de développement
apps/frappe/frappe/public/js/frappe/form/link_selector.js +5,Dialog box to select a Link Value,Boîte de dialogue pour sélectionner une valeur de lien
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +403,Did not add,N&#39;a pas été ajouté
apps/frappe/frappe/desk/form/save.py +46,Did not cancel,N&#39;a pas été annulé
apps/frappe/frappe/core/page/data_import_tool/importer.py +292,Did not find {0} for {0} ({1}),Nous n'avons pas trouvé {0} pour {0} ( {1} )
apps/frappe/frappe/desk/form/load.py +43,Did not load,N'a pas été chargé
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +323,Did not remove,N'a pas été supprimer
apps/frappe/frappe/desk/form/save.py +30,Did not save,N&#39;a pas été sauvé
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +474,Did not set,N'a pas défini
DocType: Workflow,"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","Différents «Etats» dans lesquels le présent document peut exister. Comme &quot;Ouvert&quot;, &quot;En attente d&#39;approbation&quot;, etc"
DocType: Website Settings,Disable Customer Signup link in Login page,Désactiver le lien d'inscription en page de connexion
apps/frappe/frappe/core/doctype/report/report.js +37,Disable Report,Désactiver Rapport
DocType: Website Settings,Disable Signup,Désactiver Inscription
DocType: System Settings,Disable Standard Email Footer,Désactiver le Pied de Page Email standard
DocType: Report,Disabled,Désactivé
DocType: DocField,Display,Afficher
DocType: DocField,Do not allow user to change after set the first time,Ne pas permettre à l'utilisateur de changer après avoir mis la première fois
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +47,"Do not update, but insert new records.","Ne pas mettre à jour, mais insérer de nouveaux enregistrements."
DocType: Workflow Document State,Doc Status,Statut du document
DocType: DocField,DocField,DocField
DocType: DocPerm,DocPerm,DocPerm
DocType: DocShare,DocShare,DocShare
DocType: DocType,DocType,DOCTYPE
apps/frappe/frappe/core/doctype/doctype/doctype.py +159,DocType can not be merged,DOCTYPE ne peut pas être fusionné
apps/frappe/frappe/core/doctype/doctype/doctype.py +152,DocType can only be renamed by Administrator,DocType ne peut être renommé par Administrator
DocType: DocType,DocType is a Table / Form in the application.,DocType est un tableau / formulaire dans l'application.
DocType: Workflow,DocType on which this Workflow is applicable.,DOCTYPE ou la présente Workflow est applicable.
DocType: Property Setter,DocType or Field,DocType ou Champ
apps/frappe/frappe/core/doctype/doctype/doctype.py +242,"DocType's name should start with a letter and it can only consist of letters, numbers, spaces and underscores",
DocType: Version,Doclist JSON,DocList JSON
DocType: Version,Docname,docname
DocType: DocType,Document,Document
DocType: DocShare,Document Name,Nom du document
,Document Share Report,Partager document Rapport
DocType: Workflow,Document States,États document
apps/frappe/frappe/public/js/frappe/model/model.js +27,Document Status,Statut du document
apps/frappe/frappe/public/js/frappe/form/workflow.js +115,Document Status transition from ,
apps/frappe/frappe/public/js/frappe/form/workflow.js +118,Document Status transition from {0} to {1} is not allowed,non autorisé
DocType: DocShare,Document Type,Type de document
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +47,Document Types,Types de documents
apps/frappe/frappe/public/js/frappe/form/workflow.js +36,Document is only editable by users of role,Document est modifiable uniquement par les utilisateurs de rôle
apps/frappe/frappe/public/js/frappe/ui/toolbar/offcanvas_left_sidebar.html +27,Documentation,Documentation
apps/frappe/frappe/desk/moduleview.py +67,Documents,Documents
apps/frappe/frappe/config/desk.py +14,Documents assigned to you and by you.,Documents attribués à vous et par vous.
apps/frappe/frappe/desk/page/applications/applications.js +46,Domains,Domaines
DocType: DocField,"Don't HTML Encode HTML tags like &lt;script&gt; or just characters like &lt; or &gt;, as they could be intentionally used in this field",
apps/frappe/frappe/public/js/frappe/form/grid_form.html +7,Done,Fini
apps/frappe/frappe/core/doctype/file/file.js +3,Download,Télécharger
,Download Backups,Télécharger sauvegardes
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +21,Download Blank Template,Télécharger Blank Template
apps/frappe/frappe/utils/backups.py +158,Download link for your backup will be emailed on the following email address: {0},Le lien de téléchargement pour votre sauvegarde sera envoyé sur l'adresse email suivante: {0}
apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +30,Download with Data,
apps/frappe/frappe/desk/page/applications/applications.py +91,Downloading App {0},Téléchargement App {0}
apps/frappe/frappe/public/js/frappe/model/indicator.js +30,Draft,Avant-projet
apps/frappe/frappe/config/setup.py +150,Drag and Drop tool to build and customize Print Formats.,Drag and drop outil pour construire et personnaliser les formats d'impression.
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_layout.html +3,Drag elements from the sidebar to add. Drag them back to trash.,Faites glisser les éléments de la barre latérale à ajouter. Faites glisser les ramener à la corbeille.
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +628,Drag to sort columns,Faites glisser pour trier les colonnes
DocType: Dropbox Backup,Dropbox Access Allowed,Dropbox accès autorisé
DocType: Dropbox Backup,Dropbox Access Key,Dropbox Clé d&#39;accès
DocType: Dropbox Backup,Dropbox Access Secret,Dropbox accès secrète
DocType: Dropbox Backup,Dropbox Backup,Dropbox sauvegarde
DocType: ToDo,Due Date,Due Date
apps/frappe/frappe/public/js/frappe/form/toolbar.js +126,Duplicate,Dupliquer
apps/frappe/frappe/model/base_document.py +293,Duplicate name {0} {1},Dupliquer nom {0} {1}
DocType: DocField,Dynamic Link,Lien dynamique
DocType: System Settings,EMail,
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_start.html +8,Edit,Modifier
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +561,Edit Custom HTML,Modifier HTML personnalisé
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js +355,Edit Filter,Modifier le filtre
apps/frappe/frappe/core/doctype/file/file_list.js +81,Edit Folder,Modifier le dossier
DocType: Print Format,Edit Format,Modifier le format
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_field.html +14,Edit HTML,Modifier le code HTML
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +463,Edit Heading,Modifier rubrique
apps/frappe/frappe/core/doctype/role/role.js +9,Edit Permissions,Modifier les autorisations
apps/frappe/frappe/templates/pages/me.html +21,Edit Profile,Modifier le profil
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +160,Edit Properties,Modifier les propriétés
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +14,Edit Role Permissions,Modifier les autorisations de rôle
apps/frappe/frappe/public/js/frappe/form/toolbar.js +80,Edit Title,Modifier le titre
apps/frappe/frappe/public/js/frappe/form/control.js +1418,Edit as {0},Editer en tant que {0}
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +556,Edit to add content,Modifier pour ajouter du contenu
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_layout.html +12,Edit to set heading,Modifier pour définir la position
apps/frappe/frappe/public/js/frappe/form/grid.js +292,Edit via Upload,Modifier via chargement
